display_title,docdt,url,pdfurl
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-09-25T04:00:00Z,http://documents.worldbank.org/curated/en/099092523105012883,http://documents.worldbank.org/curated/en/099092523105012883/pdf/P153349026dd250e80b62f0ce394a2199a9.pdf
"Kenya - EASTERN AND SOUTHERN AFRICA- P163035- Improved Livelihood Opportunities and Accessibility for underserved urban communities in Meru, Kenya - Procurement Plan",2023-09-24T04:00:00Z,http://documents.worldbank.org/curated/en/099092423140089463,http://documents.worldbank.org/curated/en/099092423140089463/pdf/P1630350d41b9c00b0a9fb092e79cc1cad0.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-09-22T04:00:00Z,http://documents.worldbank.org/curated/en/099092223092033208,http://documents.worldbank.org/curated/en/099092223092033208/pdf/P1533490ef0b3000e0b81e05adf431e2a8c.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2023-09-22T04:00:00Z,http://documents.worldbank.org/curated/en/099092223064024459,http://documents.worldbank.org/curated/en/099092223064024459/pdf/P15239409df48f023094fd05faf26cccd9c.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2023-09-22T04:00:00Z,http://documents.worldbank.org/curated/en/099092223080041063,http://documents.worldbank.org/curated/en/099092223080041063/pdf/P1523940bf4d8e03908d9a0cafc7b417e4a.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2023-09-21T04:00:00Z,http://documents.worldbank.org/curated/en/099092123092517889,http://documents.worldbank.org/curated/en/099092123092517889/pdf/P15239408a45130630b8c9095639f4c7442.pdf
,,,
Kenya - EASTERN AND SOUTHERN AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2023-09-21T04:00:00Z,http://documents.worldbank.org/curated/en/099092123093032125,http://documents.worldbank.org/curated/en/099092123093032125/pdf/P1523940fc185a02f0a18d0ff5c853eb1c8.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P167814- Second Kenya Informal Settlements Improvement Project - Procurement Plan,2023-09-21T04:00:00Z,http://documents.worldbank.org/curated/en/099092123070033520,http://documents.worldbank.org/curated/en/099092123070033520/pdf/P167814000015506d08cfd0c7ea023fb3ff.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2023-09-21T04:00:00Z,http://documents.worldbank.org/curated/en/099092123093025307,http://documents.worldbank.org/curated/en/099092123093025307/pdf/P15239403c010a0bf0a37b09e3cb3d51b54.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P152394- Transforming Health Systems for Universal Care - Procurement Plan,2023-09-21T04:00:00Z,http://documents.worldbank.org/curated/en/099092123093522450,http://documents.worldbank.org/curated/en/099092123093522450/pdf/P15239407547c504e08f980a0763a4f4732.pdf
P180287 - Draft Environmental and Social Systems Assessment (ESSA) - Second Program for Strengthening Governance for Enabling Service Delivery and Public Investment in Kenya,2023-09-20T04:00:00Z,http://documents.worldbank.org/curated/en/099092023065515151,http://documents.worldbank.org/curated/en/099092023065515151/pdf/P180287017799c0f0877c099df88a2c4a2.pdf
Disclosable Version of the ISR - Kenya Urban Support Program - P156777 - Sequence No : 13,2023-09-20T04:00:00Z,http://documents.worldbank.org/curated/en/099092023090017709,http://documents.worldbank.org/curated/en/099092023090017709/pdf/P15677704a5c7a01b0ae8c0eead38daee3a.pdf
Disclosable Version of the ISR - National Youth Opportunities Towards Advancement Project - P179414 - Sequence No : 01,2023-09-19T04:00:00Z,http://documents.worldbank.org/curated/en/099091923090577865,http://documents.worldbank.org/curated/en/099091923090577865/pdf/P17941402e696200e0bead07b4ab51b925c.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P176867- Primary Education Equity in Learning Program - Procurement Plan,2023-09-19T04:00:00Z,http://documents.worldbank.org/curated/en/099091923153022273,http://documents.worldbank.org/curated/en/099091923153022273/pdf/P17686709eb1c50920996a0b9293a988ee9.pdf
P179012 - Draft Environmental and Social Systems Assessment (ESSA) - Kenya Water Sanitation and Hygiene Program,2023-09-15T04:00:00Z,http://documents.worldbank.org/curated/en/099091523090514579,http://documents.worldbank.org/curated/en/099091523090514579/pdf/P179012064eda40f0b93d0e7756c6e7b0d.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P175017- Supporting Access to Finance and Enterprise Recovery (SAFER) - Procurement Plan,2023-09-14T04:00:00Z,http://documents.worldbank.org/curated/en/099091423023055436,http://documents.worldbank.org/curated/en/099091423023055436/pdf/P17501707aa78905309f5e01d93a13db634.pdf
,,,
Disclosable Version of the ISR - Second Kenya Urban Support Program - P177048 - Sequence No : 01,2023-09-13T04:00:00Z,http://documents.worldbank.org/curated/en/099091323024080266,http://documents.worldbank.org/curated/en/099091323024080266/pdf/P1770480588bce0a60bbff001839da75621.pdf
Concept Project Information Document (PID),2023-09-12T04:00:00Z,http://documents.worldbank.org/curated/en/099091223075521283,http://documents.worldbank.org/curated/en/099091223075521283/pdf/P180465080a491060b35d05b81b7642df9.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P163980- Marine Fisheries and Socio-Economic Development Project - Procurement Plan,2023-09-11T04:00:00Z,http://documents.worldbank.org/curated/en/099091123041033038,http://documents.worldbank.org/curated/en/099091123041033038/pdf/P1639800cb7e9101f08b420d48c23bc226f.pdf
Disclosable Version of the ISR - NATIONAL AGRICULTURAL VALUE CHAIN DEVELOPMENT PROJECT (NAVCDP) - P176758 - Sequence No : 03,2023-09-11T04:00:00Z,http://documents.worldbank.org/curated/en/099091123140026665,http://documents.worldbank.org/curated/en/099091123140026665/pdf/P1767580aa988001408d360d3d1a5b303d3.pdf
Concept Project Information Document (PID),2023-09-11T04:00:00Z,http://documents.worldbank.org/curated/en/099091123233037937,http://documents.worldbank.org/curated/en/099091123233037937/pdf/P1796980744939010a875071dff074a837.pdf
Concept Project Information Document (PID),2023-09-11T04:00:00Z,http://documents.worldbank.org/curated/en/099091123233037222,http://documents.worldbank.org/curated/en/099091123233037222/pdf/P1796980dd0475040b356010ca824efb83.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2023-09-08T04:00:00Z,http://documents.worldbank.org/curated/en/099090823111552713,http://documents.worldbank.org/curated/en/099090823111552713/pdf/P156634082dbf103208d5f02dcb527f80e5.pdf
Disclosable Version of the ISR - Kenya Social and Economic Inclusion Project - P164654 - Sequence No : 09,2023-09-08T04:00:00Z,http://documents.worldbank.org/curated/en/099090823124581663,http://documents.worldbank.org/curated/en/099090823124581663/pdf/P1646540b46ebd0db0bd81076b49195dd79.pdf
Disclosable Restructuring Paper - Kenya Water Security and Climate Resilience Project - P117635,2023-09-07T04:00:00Z,http://documents.worldbank.org/curated/en/099090723193532703,http://documents.worldbank.org/curated/en/099090723193532703/pdf/P1176350c0b89308a080030386380523d8b.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-09-06T04:00:00Z,http://documents.worldbank.org/curated/en/099090623031540171,http://documents.worldbank.org/curated/en/099090623031540171/pdf/P1533490b499890dd0813c070a612091ee7.pdf
,,,
Kenya - EASTERN AND SOUTHERN AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2023-09-06T04:00:00Z,http://documents.worldbank.org/curated/en/099090623024040211,http://documents.worldbank.org/curated/en/099090623024040211/pdf/P156634009f07d03e08c3a05f8de1851480.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P163980- Marine Fisheries and Socio-Economic Development Project - Procurement Plan,2023-09-05T04:00:00Z,http://documents.worldbank.org/curated/en/099090523033033487,http://documents.worldbank.org/curated/en/099090523033033487/pdf/P1639800deb9c107809350069621909b948.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P175017- Supporting Access to Finance and Enterprise Recovery (SAFER) - Procurement Plan,2023-09-04T04:00:00Z,http://documents.worldbank.org/curated/en/099090423062023290,http://documents.worldbank.org/curated/en/099090423062023290/pdf/P175017014f8ee05b092f50e8177fa86fa0.pdf
"Enhancement of Resilient Urban Planning and Infrastructure Investments in Urban Areas in Kenya - Guidance Note on Mainstreaming Resilience into Urban Planning
",2023-09-04T04:00:00Z,http://documents.worldbank.org/curated/en/099654408292387024,http://documents.worldbank.org/curated/en/099654408292387024/pdf/IDU01e86d2870d97f0461c0ab3a040425abfb17e.pdf
"Kenya - Second Kenya Informal Settlements Improvement Project : Updated Environment and Social Impact Assessment Report for the Infrastructures Improvement Works in Selected Informal Settlements in Kakamega County 
",2023-09-01T04:00:00Z,http://documents.worldbank.org/curated/en/099041624040017925,http://documents.worldbank.org/curated/en/099041624040017925/pdf/P16781415fe68109f1850f1ac9b57305f8a.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-09-01T04:00:00Z,http://documents.worldbank.org/curated/en/099090123074542276,http://documents.worldbank.org/curated/en/099090123074542276/pdf/P1533490d6b27408d0b94109368f39168bd.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-09-01T04:00:00Z,http://documents.worldbank.org/curated/en/099090123074522558,http://documents.worldbank.org/curated/en/099090123074522558/pdf/P153349049ad3b07e0a25e08999282ecf46.pdf
Concept Environmental and Social Review Summary (ESRS) - Building Resilient and Responsive Health Systems - P179698,2023-09-01T04:00:00Z,http://documents.worldbank.org/curated/en/099090123171012518,http://documents.worldbank.org/curated/en/099090123171012518/pdf/P179698004b02104b085ae08809575d3a5d.pdf
"Kenya - Second Kenya Informal Settlements Improvement Project : Abbreviated Resettlement Action Plan Report for Manyatta A, Manyatta B, Nyawita and Kibuye Settlements
",2023-09-01T04:00:00Z,http://documents.worldbank.org/curated/en/099041724053516460,http://documents.worldbank.org/curated/en/099041724053516460/pdf/P1678141684bca0e31916c1482659966bd5.pdf
"Kenya - Second Kenya Informal Settlements Improvement Project : Updated Environment and Social Impact Assessment Report for the Infrastructures Improvement Works in Selected Informal Settlements in Kisumu County
",2023-09-01T04:00:00Z,http://documents.worldbank.org/curated/en/099041624042511194,http://documents.worldbank.org/curated/en/099041624042511194/pdf/P16781416d296d088191941fcf1300e83b0.pdf
,,,
Kenya - EASTERN AND SOUTHERN AFRICA- P176758- NATIONAL AGRICULTURAL VALUE CHAIN DEVELOPMENT PROJECT (NAVCDP) - Procurement Plan,2023-08-31T04:00:00Z,http://documents.worldbank.org/curated/en/099083123065522401,http://documents.worldbank.org/curated/en/099083123065522401/pdf/P17675803502010600a6120feeff8e2a49d.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-08-31T04:00:00Z,http://documents.worldbank.org/curated/en/099083123093593894,http://documents.worldbank.org/curated/en/099083123093593894/pdf/P15334901918040930859809ec1e20553a8.pdf
Kenya - EASTERN AND SOUTHERN AFRICA - P161387 - Program to Strengthen Governance for Enabling Service Delivery and Public Investment in Kenya (GESDeK) - Audited Financial Statement,2023-08-31T04:00:00Z,http://documents.worldbank.org/curated/en/099110123031536265,http://documents.worldbank.org/curated/en/099110123031536265/pdf/P161387086abe30440bc8e020955d64c0aa.pdf
Concept Environmental and Social Review Summary (ESRS) - Kenya Green and Resilient Expansion of Energy (GREEN) Program Phase 2 - P180465,2023-08-30T04:00:00Z,http://documents.worldbank.org/curated/en/099083023124012177,http://documents.worldbank.org/curated/en/099083023124012177/pdf/P180465083dd0f0db084b103d342939d5ba.pdf
"Moving from Traditional to Transformational Approaches to Women’s Economic Empowerment - A Review of the KDRDIP Program
",2023-08-30T04:00:00Z,http://documents.worldbank.org/curated/en/099338308302310997,http://documents.worldbank.org/curated/en/099338308302310997/pdf/IDU0a6b769e40857804b750b27200370e1aae4d1.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P167814- Second Kenya Informal Settlements Improvement Project - Procurement Plan,2023-08-28T04:00:00Z,http://documents.worldbank.org/curated/en/099082823073538208,http://documents.worldbank.org/curated/en/099082823073538208/pdf/P16781405c2c0700008e260d1ed8dbbd2c3.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-08-28T04:00:00Z,http://documents.worldbank.org/curated/en/099082823103011164,http://documents.worldbank.org/curated/en/099082823103011164/pdf/P153349062e93b08609a3a0208c9e02e767.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P173820- KENYA COVID-19 HEALTH EMERGENCY RESPONSE PROJECT - Procurement Plan,2023-08-28T04:00:00Z,http://documents.worldbank.org/curated/en/099082823103021228,http://documents.worldbank.org/curated/en/099082823103021228/pdf/P17382008106ec06e09c50022961dcc468b.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2023-08-28T04:00:00Z,http://documents.worldbank.org/curated/en/099082823013035214,http://documents.worldbank.org/curated/en/099082823013035214/pdf/P1566340a531cd0c70b8f2052f006fa9256.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P176758- NATIONAL AGRICULTURAL VALUE CHAIN DEVELOPMENT PROJECT (NAVCDP) - Procurement Plan,2023-08-24T04:00:00Z,http://documents.worldbank.org/curated/en/099082423142031943,http://documents.worldbank.org/curated/en/099082423142031943/pdf/P1767580f4633d015083f3095d3b4ba72ee.pdf
,,,
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-08-24T04:00:00Z,http://documents.worldbank.org/curated/en/099082423011077288,http://documents.worldbank.org/curated/en/099082423011077288/pdf/P1533490826c8e02d08bbd0dbb07c09337f.pdf
Environmental and Social Management Framework (ESMF) Kenya Digital Economy Acceleration Project (P170941),2023-08-23T04:00:00Z,http://documents.worldbank.org/curated/en/099082323151540728,http://documents.worldbank.org/curated/en/099082323151540728/pdf/P170941018efda0a09bc409f7e56a1b6fa.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P173065- Financing Locally-Led Climate Action Program - Procurement Plan,2023-08-23T04:00:00Z,http://documents.worldbank.org/curated/en/099082323082027450,http://documents.worldbank.org/curated/en/099082323082027450/pdf/P1730650ccaeb50e00adfc0f416f80c9ecf.pdf
Security Management Plan Kenya Digital Economy Acceleration Project (P170941),2023-08-23T04:00:00Z,http://documents.worldbank.org/curated/en/099082323151019794,http://documents.worldbank.org/curated/en/099082323151019794/pdf/P17094105ba0c7000a5c80399b46e1c7da.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-08-21T04:00:00Z,http://documents.worldbank.org/curated/en/099082123100593012,http://documents.worldbank.org/curated/en/099082123100593012/pdf/P15334908657e80030ba0502310cec07c39.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-08-21T04:00:00Z,http://documents.worldbank.org/curated/en/099082123100536130,http://documents.worldbank.org/curated/en/099082123100536130/pdf/P1533490f3c7f80d10869707664b9b7a624.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P154784- Kenya Climate Smart Agriculture Project - Procurement Plan,2023-08-21T04:00:00Z,http://documents.worldbank.org/curated/en/099082123043031184,http://documents.worldbank.org/curated/en/099082123043031184/pdf/P15478403d4ce500c0a10a018ffe4859209.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P173065- Financing Locally-Led Climate Action Program - Procurement Plan,2023-08-21T04:00:00Z,http://documents.worldbank.org/curated/en/099082123053035596,http://documents.worldbank.org/curated/en/099082123053035596/pdf/P1730650adef44064089800fd83556dd394.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2023-08-21T04:00:00Z,http://documents.worldbank.org/curated/en/099082123070532608,http://documents.worldbank.org/curated/en/099082123070532608/pdf/P1566340f2c3ed07d09b050e5acd8e6ae8a.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P176758- NATIONAL AGRICULTURAL VALUE CHAIN DEVELOPMENT PROJECT (NAVCDP) - Procurement Plan,2023-08-16T04:00:00Z,http://documents.worldbank.org/curated/en/099081623102032645,http://documents.worldbank.org/curated/en/099081623102032645/pdf/P17675808805420d4090a709cf9b2f9b167.pdf
,,,
Kenya - EASTERN AND SOUTHERN AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2023-08-15T04:00:00Z,http://documents.worldbank.org/curated/en/099081523115035204,http://documents.worldbank.org/curated/en/099081523115035204/pdf/P15663403518af0fb08a9c0ac7b860df916.pdf
Project Information Document-Integrated Safeguards Data Sheet - KENYA WATER SECURITY AND CLIMATE RESILIENCE PROJECT ADDITIONAL FINANCING - P181345,2023-08-14T04:00:00Z,http://documents.worldbank.org/curated/en/099081423095526349,http://documents.worldbank.org/curated/en/099081423095526349/pdf/P1813450f37a3f01088bc0206d43f053b5.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P176725- Kenya Urban Mobility Improvement Project - Procurement Plan,2023-08-14T04:00:00Z,http://documents.worldbank.org/curated/en/099081423151014126,http://documents.worldbank.org/curated/en/099081423151014126/pdf/P1767250d0b10e0810a7a2094a8a642f55c.pdf
Disclosable Version of the ISR - Water and Sanitation Development Project - P156634 - Sequence No : 13,2023-08-11T04:00:00Z,http://documents.worldbank.org/curated/en/099081123004034660,http://documents.worldbank.org/curated/en/099081123004034660/pdf/P1566340bf05770a60bda502de07a2b2a05.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P154784- Kenya Climate Smart Agriculture Project - Procurement Plan,2023-08-09T04:00:00Z,http://documents.worldbank.org/curated/en/099080923042085978,http://documents.worldbank.org/curated/en/099080923042085978/pdf/P1547840bcc5f90870996d024825d90acd0.pdf
Stakeholder Engagement Plan (SEP) Kenya Urban Mobility Improvement Project (P176725),2023-08-09T04:00:00Z,http://documents.worldbank.org/curated/en/099080923141526762,http://documents.worldbank.org/curated/en/099080923141526762/pdf/P176725097eb5d080a5cb076b3fe6a4f59.pdf
Concept Environmental and Social Review Summary (ESRS) - Kenya  Jobs and Economic Transformation (KJET) Project - P179381,2023-08-09T04:00:00Z,http://documents.worldbank.org/curated/en/099080923143099968,http://documents.worldbank.org/curated/en/099080923143099968/pdf/P1793810cfd5ff0310853809943fafb232c.pdf
Environmental and Social Commitment Plan (ESCP) Kenya Urban Mobility Improvement Project (P176725),2023-08-09T04:00:00Z,http://documents.worldbank.org/curated/en/099080923142012989,http://documents.worldbank.org/curated/en/099080923142012989/pdf/P17672502f39190809a3708b3fdc1116d4.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P173065- Financing Locally-Led Climate Action Program - Procurement Plan,2023-08-09T04:00:00Z,http://documents.worldbank.org/curated/en/099080923021536004,http://documents.worldbank.org/curated/en/099080923021536004/pdf/P173065087e1890a90a56e0b14a2f1f8e41.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P176725- Kenya Urban Mobility Improvement Project - Procurement Plan,2023-08-09T04:00:00Z,http://documents.worldbank.org/curated/en/099080923112518855,http://documents.worldbank.org/curated/en/099080923112518855/pdf/P176725068ceec0da0a5980611706bca3bb.pdf
,,,
Kenya - EASTERN AND SOUTHERN AFRICA- P154784- Kenya Climate Smart Agriculture Project - Procurement Plan,2023-08-08T04:00:00Z,http://documents.worldbank.org/curated/en/099080823091514531,http://documents.worldbank.org/curated/en/099080823091514531/pdf/P15478404a035204f0be6f03ed10797a1c9.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2023-08-03T04:00:00Z,http://documents.worldbank.org/curated/en/099080323150516422,http://documents.worldbank.org/curated/en/099080323150516422/pdf/P15663419ac856c41dbb31476b1982214e2090ee7635.pdf
Social Assessment  Supporting Access to Finance and Enterprise Recovery (SAFER) (P175017),2023-08-02T04:00:00Z,http://documents.worldbank.org/curated/en/099080223151541526,http://documents.worldbank.org/curated/en/099080223151541526/pdf/P1750170b2870e0440b91b0d0cb18fb86de.pdf
Disclosable Version of the ISR - Coastal Region Water Security and Climate Resilience Project - P145559 - Sequence No : 18,2023-08-02T04:00:00Z,http://documents.worldbank.org/curated/en/099080223142520086,http://documents.worldbank.org/curated/en/099080223142520086/pdf/P1455591249bfce310a8e14a5d1adee105e488944154.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P154784- Kenya Climate Smart Agriculture Project - Procurement Plan,2023-08-02T04:00:00Z,http://documents.worldbank.org/curated/en/099080223152588590,http://documents.worldbank.org/curated/en/099080223152588590/pdf/P1547840ecd5f404708fe903c84ff6f0ece.pdf
Gender-Based Violence (GBV) Assessment Supporting Access to Finance and Enterprise Recovery (SAFER) (P175017),2023-08-02T04:00:00Z,http://documents.worldbank.org/curated/en/099080223151538431,http://documents.worldbank.org/curated/en/099080223151538431/pdf/P175017002a5f00e60896206938e89617f0.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P176758- NATIONAL AGRICULTURAL VALUE CHAIN DEVELOPMENT PROJECT (NAVCDP) - Procurement Plan,2023-08-02T04:00:00Z,http://documents.worldbank.org/curated/en/099080223012524007,http://documents.worldbank.org/curated/en/099080223012524007/pdf/P176758079d6950be0bc040d363ffa52a98.pdf
Labor Management Procedures Supporting Access to Finance and Enterprise Recovery (SAFER) (P175017),2023-08-02T04:00:00Z,http://documents.worldbank.org/curated/en/099080223151089602,http://documents.worldbank.org/curated/en/099080223151089602/pdf/P1750170e749200ed092710fc4580037969.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P154784- Kenya Climate Smart Agriculture Project - Procurement Plan,2023-08-02T04:00:00Z,http://documents.worldbank.org/curated/en/099080223160028525,http://documents.worldbank.org/curated/en/099080223160028525/pdf/P15478400f73540eb09f060b3557e2c4aa3.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P163980- Marine Fisheries and Socio-Economic Development Project - Procurement Plan,2023-08-01T04:00:00Z,http://documents.worldbank.org/curated/en/099080123063020104,http://documents.worldbank.org/curated/en/099080123063020104/pdf/P1639800c5c8eb05008a9c09d536cffb57e.pdf
,,,
Kenya - EASTERN AND SOUTHERN AFRICA- P160009- Kenya: Off-grid Solar Access Project for Underserved Counties - Procurement Plan,2023-08-01T04:00:00Z,http://documents.worldbank.org/curated/en/099080123063011658,http://documents.worldbank.org/curated/en/099080123063011658/pdf/P160009073c1b90420ba3c088ab28f3facb.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P175017- Supporting Access to Finance and Enterprise Recovery (SAFER) - Procurement Plan,2023-08-01T04:00:00Z,http://documents.worldbank.org/curated/en/099080123092060370,http://documents.worldbank.org/curated/en/099080123092060370/pdf/P17501708e8d9e08f086c30efcbfdc7b53e.pdf
"Kenya - EASTERN AND SOUTHERN AFRICA- P163035- Improved Livelihood Opportunities and Accessibility for underserved urban communities in Meru, Kenya - Procurement Plan",2023-08-01T04:00:00Z,http://documents.worldbank.org/curated/en/099080123125011109,http://documents.worldbank.org/curated/en/099080123125011109/pdf/P1630350d07b220180bcc70667e6b8a2981.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P163980- Marine Fisheries and Socio-Economic Development Project - Procurement Plan,2023-07-31T04:00:00Z,http://documents.worldbank.org/curated/en/099073123051023141,http://documents.worldbank.org/curated/en/099073123051023141/pdf/P1639800e21bf40040a31b0abc628d1e7b5.pdf
"Kenya - Country Climate and Development Report : Estimating the Economic Damage of Climate Change - Background report for the Kenya CCDR prepared by Industrial Economics, Incorporated",2023-07-31T04:00:00Z,http://documents.worldbank.org/curated/en/099111523061520905,http://documents.worldbank.org/curated/en/099111523061520905/pdf/P17979207af6d304c089100a2a4e96aa147.pdf
Kenya - Joint World Bank-IMF Debt Sustainability Analysis,2023-07-31T04:00:00Z,http://documents.worldbank.org/curated/en/099101623190019936,http://documents.worldbank.org/curated/en/099101623190019936/pdf/BOSIB120d76cdc1a8cb145641a0261523d0af5ad6d.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P167814- Second Kenya Informal Settlements Improvement Project - Procurement Plan,2023-07-31T04:00:00Z,http://documents.worldbank.org/curated/en/099073123093523545,http://documents.worldbank.org/curated/en/099073123093523545/pdf/P167814015a6e6096087d10397f66e7d69a.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P160009- Kenya: Off-grid Solar Access Project for Underserved Counties - Procurement Plan,2023-07-31T04:00:00Z,http://documents.worldbank.org/curated/en/099073123115530789,http://documents.worldbank.org/curated/en/099073123115530789/pdf/P1600090bf40e0094082e80d605682c6df0.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2023-07-29T04:00:00Z,http://documents.worldbank.org/curated/en/099072923094034056,http://documents.worldbank.org/curated/en/099072923094034056/pdf/P1566340ea24a90cc08c27003b257e42e07.pdf
Official Documents- Amendment to the Financing Agreement for Credit 6134-KE.pdf,2023-07-28T04:00:00Z,http://documents.worldbank.org/curated/en/099072823101540557,http://documents.worldbank.org/curated/en/099072823101540557/pdf/P156777095194e0f8096da0449222837e61.pdf
,,,
Kenya - EASTERN AND SOUTHERN AFRICA- P153349- National Agricultural and Rural Inclusive Growth Project - Procurement Plan,2023-07-27T04:00:00Z,http://documents.worldbank.org/curated/en/099072723051014562,http://documents.worldbank.org/curated/en/099072723051014562/pdf/P15334909f37f60b1082d20af3d368283bf.pdf
"Minutes of a Meeting of the Executive Directors of the Bank and the Boards of Directors of IFC and MIGA held on May 30, 2023 and Record of Approvals May 26 thru 30",2023-07-27T04:00:00Z,http://documents.worldbank.org/curated/en/099072623174017163,http://documents.worldbank.org/curated/en/099072623174017163/pdf/BOSIB0823d6e47052093e2091467ae9d647.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P154784- Kenya Climate Smart Agriculture Project - Procurement Plan,2023-07-27T04:00:00Z,http://documents.worldbank.org/curated/en/099072723044522757,http://documents.worldbank.org/curated/en/099072723044522757/pdf/P154784093af5f0170b1cd02461e89e0484.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P145559- Coastal Region Water Security and Climate Resilience Project - Procurement Plan,2023-07-27T04:00:00Z,http://documents.worldbank.org/curated/en/099072723021526321,http://documents.worldbank.org/curated/en/099072723021526321/pdf/P14555908e8e8601e08aef04ebfa11ab2ce.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P167814- Second Kenya Informal Settlements Improvement Project - Procurement Plan,2023-07-27T04:00:00Z,http://documents.worldbank.org/curated/en/099072723093524637,http://documents.worldbank.org/curated/en/099072723093524637/pdf/P16781404442160270ad600f0fb6fa88b14.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P156634- Water and Sanitation Development Project - Procurement Plan,2023-07-26T04:00:00Z,http://documents.worldbank.org/curated/en/099072623133512609,http://documents.worldbank.org/curated/en/099072623133512609/pdf/P156634050c0670900b2050a2b5f1760b3d.pdf
Kenya - EASTERN AND SOUTHERN AFRICA- P154784- Kenya Climate Smart Agriculture Project - Procurement Plan,2023-07-25T04:00:00Z,http://documents.worldbank.org/curated/en/099072523071514338,http://documents.worldbank.org/curated/en/099072523071514338/pdf/P1547840a4e37f0b7098d2016a990ee1b85.pdf
Disclosable Restructuring Paper - Kenya Urban Support Program - P156777,2023-07-20T04:00:00Z,http://documents.worldbank.org/curated/en/099072023004512464,http://documents.worldbank.org/curated/en/099072023004512464/pdf/P15677708f4fa90df09ddd09f4e5964ca8a.pdf
